Date,HINDPETRO,HONAUT,DALBHARAT,PNB,INDIGO,BPCL,POLYCAB,IOC,GRANULES,GAIL,PERSISTENT,APOLLOTYRE,SIEMENS,PFC,CHAMBLFERT,RBLBANK,DIVISLAB,MARICO,OBEROIRLTY,INDIACEM,SRTRANSFIN,NMDC,COALINDIA,PEL,BHEL,GODREJPROP,GNFC,CUB,UPL,JINDALSTEL,NESTLEIND,TATASTEEL,APOLLOHOSP,GMRINFRA,MCX,BERGEPAINT,BHARATFORG,SYNGENE,IDFC,ACC,ULTRACEMCO,ONGC,CANBK,PIIND,DRREDDY,COFORGE,VOLTAS,INDHOTEL,NATIONALUM,TATACONSUM,GRASIM,MFSL,IDFCFIRSTB,MANAPPURAM,NAUKRI,HEROMOTOCO,BANKBARODA,WIPRO,HDFCBANK,IGL,RECLTD,AMBUJACEM,L&TFH,AMARAJABAT,TATACOMM,JKCEMENT,MGL,ZEEL,ASHOKLEY,INDUSINDBK,ITC,MARUTI,CHOLAFIN,INTELLECT,HDFC,GUJGASLTD,SUNTV,SAIL,ABB,RAMCOCEM,PETRONET,SBICARD,ABCAPITAL,DABUR,ABFRL,PVR,ABBOTINDIA,IRCTC,BRITANNIA,ADANIENT,RELIANCE,IPCALAB,TVSMOTOR,FSL,TATAMOTORS,AXISBANK,JSWSTEEL,HCLTECH,INDIAMART,VEDL,FEDERALBNK,ICICIBANK,LT,TORNTPOWER,MRF,UBL,TATACHEM,BANDHANBNK,TORNTPHARM,LUPIN,AARTIIND,DEEPAKNTR,DLF,M&M,INDUSTOWER,BAJAJ-AUTO,MPHASIS,RAIN,HINDALCO,DELTACORP,M&MFIN,BAJFINANCE,PAGEIND,TCS,EXIDEIND,NTPC,HINDUNILVR,BALKRISIND,ESCORTS,TECHM,LICHSGFIN,BATAINDIA,OFSS,HAL,HDFCLIFE,WHIRLPOOL,HINDCOPPER,BAJAJFINSV,BSOFT,CONCOR,TRENT,IEX,ZYDUSLIFE,AUROPHARMA,IDEA,MCDOWELL-N,SBIN,HDFCAMC,BIOCON,IBULHSGFIN,TATAPOWER,BOSCHLTD,SBILIFE,BHARTIARTL,COLPAL,POWERGRID,SHREECEM,MUTHOOTFIN,SUNPHARMA,COROMANDEL,CANFINHOME,ALKEM,CROMPTON,MOTHERSON,ADANIPORTS,AUBANK,CIPLA,ASTRAL,ATUL,SRF,BEL,EICHERMOT,TITAN,HAVELLS,KOTAKBANK,ICICIGI,LALPATHLAB,ICICIPRULI,JUBLFOOD,BALRAMCHIN,LTIM,INFY,PIDILITIND,ASIANPAINT,LAURUSLABS,LTTS,DIXON,CUMMINSIND,METROPOLIS,GLENMARK,GODREJCP,NAVINFLUOR
2019-12-11,262.65,25191.7,828.15,59.55,1338.95,482.65,995.85,125.55,125.0,117.3,676.5,164.1,1493.0,114.2,143.4,324.45,1821.8,333.35,508.3,72.5,1077.9,111.65,187.15,1634.8,44.2,902.15,171.05,234.5,561.05,144.45,14066.0,405.55,1390.45,20.4,1106.4,499.35,439.5,300.05,32.95,1418.85,4001.15,128.0,212.85,1486.35,2887.8,1486.55,680.3,146.45,42.45,314.35,767.4,508.8,42.95,165.9,2563.65,2296.3,95.7,240.05,1248.75,416.9,133.6,191.5,116.05,729.65,386.95,1150.6,1027.7,283.45,76.5,1420.65,237.6,6993.2,302.8,150.15,2321.65,222.05,460.5,38.2,1458.9,772.9,275.25,,,451.4,225.35,,12554.4,864.65,3041.0,206.15,1562.4,1142.05,439.35,37.1,161.8,716.55,249.95,543.8,2009.9,138.5,84.15,533.55,1264.3,270.85,62050.2,1201.95,649.55,515.0,1860.95,744.2,780.95,339.3,223.35,507.75,254.6,3268.65,856.3,92.5,196.6,208.9,,4036.8,21659.3,2041.9,180.1,113.0,2010.45,916.3,595.85,757.95,437.85,1714.25,2920.25,760.25,572.5,2299.95,36.25,9079.1,65.7,558.75,496.85,139.05,,449.25,6.7,586.9,312.8,3026.85,290.4,268.35,52.8,15022.3,966.55,442.75,1473.55,181.75,19969.6,697.8,429.8,509.25,411.8,2087.8,243.0,132.85,369.7,800.25,449.95,1179.8,4005.95,3268.55,98.45,21541.8,1179.55,635.45,1686.55,1339.45,1548.25,490.1,1585.35,162.9,1634.5,721.05,1330.35,1738.2,334.45,1495.05,3443.35,522.3,1292.4,334.1,670.55,887.35
2019-12-12,266.2,26225.65,814.8,60.8,1339.4,491.75,990.5,128.1,129.5,118.95,671.5,165.5,1487.8,115.5,146.1,334.55,1829.15,331.1,508.75,71.95,1100.2,113.75,190.15,1657.75,45.2,930.8,173.5,233.15,569.95,142.25,14154.95,418.7,1385.5,20.85,1111.65,498.4,448.5,298.85,32.95,1432.6,3992.1,125.9,217.85,1461.25,2905.65,1484.25,693.2,143.5,43.2,323.55,774.2,505.2,43.2,173.2,2525.75,2334.05,97.9,239.45,1263.6,410.05,135.0,193.25,115.15,735.6,391.35,1144.25,1040.2,284.3,78.5,1444.15,238.55,6999.8,313.05,150.05,2318.45,227.8,464.2,39.8,1484.5,775.15,271.55,,99.4,457.7,225.1,,12804.85,869.9,3073.55,210.4,1568.2,1123.65,444.1,37.25,173.35,722.1,255.6,536.35,2084.85,144.0,85.3,535.35,1279.7,272.45,62692.1,1210.6,659.6,515.75,1857.6,748.75,793.05,355.6,224.9,511.9,252.2,3261.45,865.45,94.75,201.45,210.75,,4057.15,21934.2,2020.9,184.25,114.45,2007.35,923.0,598.3,756.45,434.35,1711.3,2915.9,760.15,582.9,2290.25,37.4,9169.25,66.3,561.7,505.45,140.6,,448.75,6.8,592.0,321.85,3061.2,292.85,291.25,53.35,14964.95,960.4,438.65,1476.05,184.75,20086.0,712.8,434.15,510.3,411.05,2084.65,243.1,135.45,372.5,799.55,461.05,1165.75,4003.85,3309.15,98.8,21953.55,1188.0,652.3,1715.6,1337.2,1511.25,493.25,1598.1,163.6,1630.75,702.1,1331.05,1750.65,338.25,1502.5,3412.8,538.85,1290.4,341.6,666.2,909.35
2019-12-13,267.4,26781.7,811.85,64.45,1322.05,496.75,981.45,128.25,131.0,119.8,672.75,166.8,1484.1,115.5,146.1,345.4,1842.0,334.1,523.75,73.3,1105.2,114.25,196.25,1677.55,46.65,919.0,170.9,231.05,565.0,138.85,14301.6,428.4,1353.0,21.1,1112.2,500.65,464.5,301.6,33.95,1465.1,4082.6,126.5,227.85,1479.35,2821.5,1490.6,679.55,146.65,43.5,328.05,782.3,501.6,43.65,173.0,2621.5,2338.15,101.75,243.85,1263.85,412.0,136.15,197.9,116.1,741.85,392.95,1140.55,1044.5,279.7,80.95,1485.4,241.6,7214.95,316.5,152.05,2354.5,231.7,460.75,40.6,1487.25,775.55,274.45,,100.35,460.0,229.5,,12982.15,890.5,3054.4,212.2,1582.9,1133.05,457.3,39.2,176.7,752.0,257.6,543.15,2113.0,149.4,86.95,537.05,1305.3,272.2,63926.35,1221.3,666.65,515.0,1865.6,756.25,779.85,350.55,228.95,516.2,252.4,3232.9,865.6,95.75,208.25,212.4,,4071.95,22303.4,2071.25,185.8,115.65,2006.2,954.25,617.05,761.85,439.0,1722.4,2933.1,758.65,588.9,2299.2,37.9,9210.3,66.6,577.65,505.35,140.05,,449.35,6.9,590.2,332.55,3126.05,292.35,309.05,54.0,15197.95,974.9,427.8,1476.75,185.7,20383.9,717.0,439.25,513.35,416.55,2075.6,245.15,140.9,376.95,795.05,461.25,1168.8,4041.35,3303.0,100.0,22034.75,1186.15,654.5,1692.75,1349.9,1467.7,495.7,1619.95,170.7,1640.15,711.3,1324.45,1743.95,340.55,1520.45,3548.45,548.55,1294.8,339.6,674.75,937.85
2019-12-16,266.8,27106.2,802.75,63.7,1299.8,492.0,964.05,126.15,130.65,121.2,673.1,164.35,1493.35,114.7,145.5,336.25,1860.65,329.65,524.4,71.9,1101.05,114.9,192.6,1656.95,45.6,932.6,170.95,227.55,563.7,136.75,14151.65,421.0,1370.55,21.2,1129.25,493.0,470.9,296.1,32.9,1438.8,4061.25,125.6,227.55,1485.9,2816.35,1473.4,678.75,146.25,42.35,322.25,763.1,500.8,43.05,172.45,2642.65,2308.45,101.0,243.15,1257.35,419.75,135.95,194.45,116.0,723.05,382.6,1150.05,1040.4,278.25,79.45,1493.4,236.9,7140.05,309.1,152.6,2375.25,228.65,453.7,39.45,1480.4,770.9,274.75,,100.0,459.5,229.85,,13300.9,886.7,3050.9,210.5,1566.6,1124.35,449.05,38.95,174.95,747.25,253.1,552.2,2025.4,147.15,86.0,539.25,1303.0,270.9,64254.25,1212.05,654.0,489.45,1872.4,747.45,772.7,357.45,230.25,508.85,248.25,3220.4,861.6,95.2,206.65,218.6,,4039.45,21987.7,2126.75,184.0,114.95,1974.75,947.05,612.9,773.3,430.45,1697.65,2889.6,753.5,592.1,2252.8,37.5,9288.1,67.3,573.0,511.45,140.5,,455.0,6.6,591.25,331.85,3140.75,295.6,309.75,55.0,14987.55,969.55,421.85,1461.7,186.95,20302.15,719.85,435.15,509.75,417.1,2084.75,242.4,141.5,368.35,795.2,458.25,1141.9,4012.7,3268.4,101.05,21651.0,1165.65,648.6,1703.95,1348.25,1453.25,496.25,1595.7,170.0,1639.8,714.0,1315.25,1731.45,346.2,1516.85,3565.0,545.95,1289.9,343.65,675.0,942.5
2019-12-17,264.9,27609.25,828.8,64.7,1315.15,496.05,975.15,125.65,126.35,119.8,673.15,165.4,1495.05,114.75,149.7,340.65,1845.4,329.55,514.35,71.6,1092.85,117.2,196.2,1659.8,45.9,922.45,173.25,229.2,564.1,145.6,14149.15,439.4,1363.65,21.85,1147.2,492.8,485.6,299.9,32.55,1462.3,4119.55,125.3,229.1,1498.2,2826.9,1604.95,669.05,149.5,42.5,325.15,768.8,510.1,42.8,171.95,2606.1,2304.95,102.2,244.75,1271.1,432.35,138.0,198.55,118.25,749.1,387.75,1151.0,1071.75,279.75,80.5,1492.75,241.05,7195.15,310.75,150.9,2430.1,228.9,456.95,40.85,1474.4,771.5,278.15,,98.9,460.6,234.0,,13381.8,886.75,3071.95,211.2,1562.7,1147.55,451.4,40.2,180.2,745.65,258.95,557.75,2020.3,152.35,85.95,541.15,1317.95,273.05,64703.75,1209.75,654.7,480.0,1834.3,754.35,768.7,362.15,229.9,505.85,248.2,3199.1,870.1,95.5,213.7,217.55,,4135.75,22205.9,2164.95,184.6,115.55,1961.35,949.85,615.75,777.35,443.1,1683.2,2950.85,748.0,595.6,2159.5,38.35,9361.75,68.15,575.7,516.3,142.0,,448.75,6.9,583.8,332.9,3153.3,290.75,305.05,56.05,15160.65,972.55,439.95,1466.6,188.05,20595.85,717.2,429.05,509.25,419.6,2066.3,242.95,142.05,371.25,797.15,463.95,1145.3,4003.95,3240.3,100.2,21704.95,1157.35,642.4,1713.3,1347.75,1464.0,495.1,1583.65,170.1,1649.0,729.7,1327.55,1745.4,348.05,1499.1,3548.45,562.05,1288.55,346.1,679.0,945.75
2019-12-18,263.8,27334.0,809.45,63.2,1309.25,489.25,963.75,126.05,128.05,117.35,674.9,164.55,1503.4,113.3,147.65,342.4,1837.85,338.8,517.1,71.0,1113.6,119.95,197.75,1638.55,45.25,924.35,173.05,232.7,566.25,146.05,14191.1,444.75,1384.85,21.25,1158.7,500.15,496.4,304.0,32.25,1450.4,4065.4,125.1,223.25,1483.65,2873.45,1602.6,654.15,145.2,42.4,312.35,754.2,533.15,42.6,171.75,2629.8,2311.95,98.9,248.3,1292.35,430.85,136.85,196.55,116.45,740.25,395.4,1182.75,1071.05,279.5,79.9,1500.8,245.15,7240.65,308.85,149.6,2445.15,229.7,444.1,41.05,1451.45,771.0,278.0,,97.55,462.8,239.15,,13190.9,875.35,3099.2,208.15,1575.85,1136.25,445.55,41.5,174.8,741.85,264.4,564.7,2020.4,152.8,86.0,541.4,1319.35,270.25,64126.9,1217.35,644.15,500.0,1819.2,766.35,768.3,364.65,227.8,522.65,250.3,3213.65,864.95,95.2,213.65,208.5,,4119.35,22183.8,2167.75,183.2,114.15,1928.55,949.4,611.4,786.65,442.25,1662.95,2947.55,741.8,601.5,2184.45,38.45,9362.6,68.2,573.35,513.1,140.0,,454.0,6.4,593.85,326.95,3145.6,294.05,302.25,55.5,15200.55,964.75,438.3,1482.15,187.2,20338.8,715.15,439.75,515.15,406.6,2095.4,245.35,147.0,374.5,794.2,467.8,1130.85,4002.45,3228.7,100.45,21735.85,1159.1,652.05,1724.35,1341.95,1489.3,496.8,1573.6,173.7,1649.1,732.45,1364.7,1778.45,355.95,1498.15,3622.3,561.3,1306.5,353.8,680.3,960.95
2019-12-19,264.85,27592.1,809.9,63.6,1286.05,489.95,955.8,127.4,128.15,117.7,686.85,164.9,1527.7,113.35,144.6,342.35,1829.0,334.6,518.9,70.8,1132.15,123.3,196.9,1631.8,44.45,934.55,171.4,227.85,562.75,152.85,14285.4,446.75,1396.4,21.45,1158.55,505.65,494.2,309.35,32.4,1452.1,4037.85,125.7,223.0,1467.6,2869.55,1580.35,655.95,142.0,41.95,313.95,742.95,533.8,43.75,174.5,2592.75,2363.7,98.55,249.2,1288.8,429.1,137.4,197.0,115.25,730.5,396.6,1157.15,1065.45,279.75,81.0,1489.9,244.35,7240.65,304.75,150.0,2411.9,225.05,443.65,41.1,1476.0,764.7,276.8,,98.0,460.0,240.2,,13240.15,869.7,3112.75,210.55,1609.95,1138.9,456.45,43.15,179.15,742.55,264.85,569.5,1992.8,149.35,86.7,540.2,1311.75,275.6,64080.05,1222.3,649.25,518.35,1818.35,770.6,773.95,363.2,228.4,535.4,251.8,3218.4,864.85,98.1,216.3,209.1,,4091.85,22016.55,2229.05,181.05,114.05,1951.1,952.75,622.65,782.75,436.9,1667.35,2920.0,735.45,605.25,2234.85,38.15,9270.75,68.2,569.5,515.35,141.25,,464.2,6.6,599.3,328.15,3142.35,295.2,293.85,55.7,15103.45,969.75,449.45,1483.95,186.4,20316.7,729.1,433.6,510.95,398.25,2051.2,246.15,147.95,369.65,794.25,467.6,1141.85,4001.25,3329.5,100.1,22427.15,1159.05,646.9,1729.5,1364.0,1490.5,498.6,1603.2,176.25,1673.65,730.85,1376.8,1803.1,371.45,1492.95,3657.5,560.95,1327.45,350.65,684.95,966.25
2019-12-20,263.9,27738.0,803.3,64.65,1293.35,487.8,972.45,127.4,126.0,119.55,684.15,163.5,1540.45,113.3,143.1,342.8,1818.0,337.5,517.95,70.7,1182.1,124.35,200.8,1637.05,44.85,948.65,168.05,223.35,578.15,157.05,14858.25,461.0,1379.2,21.85,1147.0,506.8,492.15,311.4,32.45,1446.15,4120.45,125.15,230.0,1476.85,2863.35,1582.8,651.15,141.0,42.0,312.65,745.6,534.6,43.4,174.05,2642.3,2393.2,100.7,251.8,1296.7,433.2,137.25,194.45,116.6,721.45,386.8,1154.3,1065.55,284.05,80.4,1487.95,241.15,7261.5,306.8,149.3,2404.1,228.45,450.15,41.55,,758.7,275.85,,97.35,459.8,234.75,,12984.65,866.85,3122.25,218.8,1599.1,1134.6,461.1,41.7,175.95,739.85,264.7,569.9,1985.0,144.25,87.5,546.1,1311.55,286.1,63765.2,1229.05,649.75,516.8,1837.4,770.95,764.25,356.6,230.55,530.6,253.25,3203.75,870.1,98.7,215.5,209.9,,4135.6,21992.45,2222.9,177.95,114.7,1943.1,945.4,625.7,783.35,440.0,1692.9,2886.6,724.6,612.7,2198.85,37.65,9280.05,66.75,581.45,527.15,141.9,,470.4,6.55,598.2,337.85,3247.7,289.45,299.35,55.45,15023.85,992.75,453.8,1475.1,186.1,20553.3,732.0,430.3,513.15,392.25,2035.1,242.8,146.3,372.3,797.5,465.75,1135.85,3941.75,3326.5,98.8,22221.15,1201.9,641.2,1692.7,1409.9,1470.9,498.45,1577.7,174.35,1713.25,731.55,1377.55,1799.25,381.4,1468.65,3711.75,556.15,1320.75,349.5,706.85,976.9
2019-12-23,265.95,27004.25,798.9,63.65,1300.35,493.0,953.7,126.45,127.15,120.6,670.8,163.6,1533.25,111.85,143.75,334.0,1808.1,336.6,522.0,70.6,1162.65,123.65,197.25,1647.65,44.1,947.65,166.95,226.7,577.65,157.8,14532.5,462.15,1386.25,21.45,1145.5,520.1,500.5,310.1,33.65,1467.25,4081.9,124.65,225.95,1471.0,2908.4,1578.55,654.0,143.65,41.15,314.9,742.35,526.05,43.05,171.45,2592.55,2420.1,99.7,253.85,1302.4,433.4,136.45,197.75,115.65,717.35,386.25,1162.45,1050.4,294.8,80.35,1496.3,238.9,7360.9,303.8,146.8,2422.65,225.9,448.35,41.0,,752.0,275.05,,96.15,461.0,232.05,,13188.75,864.75,3091.8,214.55,1571.4,1129.05,466.6,41.05,176.05,743.15,263.7,570.95,2140.55,147.75,85.9,541.3,1311.25,283.75,63680.9,1240.25,667.9,503.75,1867.5,767.7,781.9,355.85,227.3,525.9,254.6,3219.5,880.05,98.6,215.15,213.1,,4160.0,22012.05,2231.7,178.4,114.6,1950.4,951.1,624.9,775.95,428.2,1708.25,2890.6,725.2,616.15,2197.5,38.9,9304.05,68.5,581.85,519.7,142.95,,468.15,6.4,594.15,332.4,3226.15,285.65,295.9,55.75,15399.2,996.8,454.8,1475.65,185.8,20298.65,743.9,428.4,515.05,398.05,2003.3,243.65,147.95,366.9,792.15,467.85,1135.6,3950.3,3357.2,98.85,22176.15,1209.1,649.85,1704.9,1409.5,1456.5,502.95,1577.4,175.25,1756.15,736.0,1377.1,1807.55,366.15,1469.2,3740.55,551.5,1338.6,352.35,698.4,989.3
2019-12-24,262.45,26766.75,795.65,63.5,1306.95,477.8,946.05,127.4,126.35,119.75,669.65,163.1,1535.7,111.95,143.55,334.1,1816.9,333.6,521.05,70.35,1154.0,124.75,198.95,1648.35,43.5,939.3,166.95,228.25,569.15,160.05,14586.0,463.0,1375.45,21.35,1152.65,520.2,486.2,311.7,35.3,1460.6,4097.35,126.0,225.75,1453.25,2895.95,1597.85,652.35,145.0,42.8,315.35,738.5,527.25,43.55,172.55,2563.55,2432.65,99.9,252.25,1289.15,430.9,137.35,196.55,114.95,721.8,395.55,1158.9,1049.1,297.25,79.9,1521.85,238.75,7327.8,301.85,142.35,2412.75,223.75,448.5,41.0,,751.0,272.35,,95.2,457.7,228.0,,13016.05,887.55,3091.05,209.15,1546.45,1151.95,464.55,40.45,175.5,740.65,266.75,560.55,2090.95,148.05,85.65,541.1,1301.0,281.1,63611.75,1299.4,682.8,498.4,1857.1,765.15,804.0,366.75,228.65,527.5,255.3,3226.75,871.3,99.95,216.25,207.2,,4139.5,21930.45,2215.6,176.65,115.2,1946.4,954.8,620.3,772.05,423.75,1710.3,2875.65,716.15,625.3,2269.25,38.35,9294.85,70.05,575.2,521.2,142.35,,465.05,6.3,591.3,331.45,3211.2,288.6,310.05,56.1,15363.75,994.75,457.15,1474.2,187.15,20269.3,744.15,429.8,517.2,396.15,1996.6,245.55,146.5,368.6,784.5,478.7,1141.4,4000.4,3329.45,99.6,21868.65,1204.1,648.1,1711.55,1431.9,1465.15,499.95,1572.2,173.8,1770.15,733.4,1376.9,1803.45,368.3,1478.25,3747.45,555.95,1377.8,351.85,691.3,1009.0
2019-12-26,258.6,26528.45,795.75,62.8,1321.95,477.2,960.4,125.1,122.9,118.1,669.55,161.2,1521.75,111.1,146.85,332.6,1816.0,339.25,519.65,70.2,1156.15,126.25,197.3,1641.2,42.5,949.7,172.45,229.4,569.45,163.55,14599.25,467.9,1379.6,21.2,1159.1,514.15,492.2,310.7,35.45,1451.7,4062.75,128.0,220.25,1463.75,2865.6,1609.2,651.2,143.6,43.25,312.9,736.75,527.55,43.6,172.6,2528.95,2438.65,99.05,250.3,1270.45,427.95,138.45,194.1,114.5,710.8,391.0,1159.9,1044.6,297.3,79.45,1515.4,236.8,7240.9,301.1,142.2,2414.1,223.55,445.2,42.4,,749.7,269.85,,98.15,457.6,231.45,,13080.05,876.9,3062.3,208.95,1515.4,1153.0,459.9,40.25,174.6,736.5,269.15,560.5,2081.5,150.7,85.65,538.75,1279.3,280.85,63141.75,1273.9,668.6,501.15,1844.75,757.5,830.9,371.7,226.75,528.35,256.2,3230.05,888.45,99.8,215.0,204.55,,4187.1,22284.6,2201.95,178.05,116.4,1944.95,961.3,617.05,770.4,425.95,1716.05,2830.9,724.05,635.6,2432.15,38.85,9350.1,71.4,567.25,524.8,141.9,,459.8,6.05,583.45,329.85,3221.45,289.6,297.15,55.15,15328.55,991.0,447.55,1458.6,184.85,20334.45,750.55,422.15,524.7,391.2,2037.05,243.0,146.7,363.65,820.4,474.15,1149.8,4043.85,3413.6,98.85,22045.7,1192.5,640.95,1694.25,1424.2,1490.1,493.85,1596.3,175.3,1770.15,728.95,1390.1,1809.6,364.35,1485.5,3912.4,555.4,1383.25,347.1,683.25,1030.35
2019-12-27,266.6,26955.45,790.8,65.35,1340.05,490.95,965.7,127.3,123.75,118.55,678.15,163.65,1526.75,115.05,147.45,336.55,1830.15,340.8,523.85,69.9,1164.65,126.1,203.5,1632.9,43.15,957.6,169.25,232.05,580.25,161.25,14664.15,469.5,1418.1,21.05,1186.55,514.5,488.75,310.3,37.8,1451.3,4055.6,128.4,224.2,1460.3,2897.6,1583.05,648.45,148.7,43.55,318.45,739.75,529.95,44.7,176.4,2566.75,2442.45,104.25,247.55,1275.0,425.7,141.55,194.9,118.5,715.9,391.2,1160.05,1046.05,299.0,79.7,1524.9,236.9,7344.9,304.4,138.5,2444.15,225.85,448.35,42.15,,750.5,271.7,,99.5,459.8,232.8,,13194.25,880.6,3042.1,209.1,1542.35,1142.35,464.6,40.4,176.15,760.15,268.9,567.55,2072.7,151.75,88.2,549.4,1299.6,280.5,65639.45,1276.0,667.5,507.15,1863.85,770.95,835.1,379.3,232.9,530.15,255.7,3241.95,893.1,98.6,215.45,203.75,,4252.65,23534.0,2198.5,184.5,116.85,1949.9,986.35,623.45,780.2,441.6,1714.2,2743.4,716.4,631.4,2391.6,39.0,9443.15,70.5,573.05,545.45,142.45,,463.1,5.8,589.8,337.25,3233.65,292.4,301.0,56.1,15511.45,988.65,455.1,1454.35,189.05,20506.1,758.5,426.0,524.1,391.25,2017.15,242.8,147.8,363.7,804.1,481.1,1164.35,4052.75,3420.8,99.7,22222.35,1191.45,646.7,1685.6,1411.15,1496.7,488.8,1627.0,184.25,1760.0,736.95,1398.25,1812.25,357.8,1478.95,3906.5,559.95,1420.65,348.0,688.85,1018.6
2019-12-30,267.2,27186.05,777.85,64.4,1343.1,493.05,989.75,126.6,124.9,118.9,671.95,165.0,1518.25,114.2,150.8,345.0,1849.2,342.65,528.5,69.75,1162.8,126.95,205.8,1585.05,42.85,958.0,166.9,234.85,589.35,167.35,14851.9,474.75,1418.9,20.85,1183.4,515.2,491.5,324.25,39.1,1453.05,4051.95,127.95,221.75,1452.35,2888.85,1586.4,659.5,143.65,44.05,321.4,736.75,540.15,44.95,178.8,2543.85,2479.05,102.9,248.95,1282.15,427.0,141.25,195.65,118.75,723.4,385.8,1160.5,1055.15,302.8,81.8,1531.4,238.2,7416.25,305.65,138.7,2438.25,229.45,448.4,43.1,,756.25,269.45,,102.3,462.6,226.95,,13196.75,926.15,3047.35,208.65,1544.2,1136.0,478.4,41.1,183.7,754.1,271.1,569.3,2059.25,154.5,87.55,543.95,1302.3,284.95,66252.4,1278.7,665.55,504.65,1855.95,769.9,837.75,374.8,233.25,536.9,255.3,3251.95,908.15,97.5,217.95,197.8,,4243.3,23761.55,2183.2,185.25,116.55,1937.25,992.7,631.3,782.7,438.95,1761.9,2748.95,730.55,636.15,2386.75,38.95,9439.2,70.35,576.7,544.4,142.2,,465.25,6.15,591.95,334.4,3233.4,291.75,306.85,56.45,15690.45,976.35,460.5,1465.7,190.3,20497.35,765.65,430.15,525.3,395.8,1992.8,241.55,149.15,365.95,803.25,479.95,1169.9,4062.35,3415.3,99.95,22784.5,1193.75,652.8,1690.4,1386.75,1494.2,485.8,1628.8,183.35,1775.9,732.9,1406.65,1802.3,359.25,1479.65,3870.65,549.95,1436.95,345.7,688.65,1029.1
2019-12-31,264.5,27315.05,800.3,64.35,1333.55,491.55,992.25,125.55,123.1,121.05,674.15,163.9,1496.7,117.9,152.25,344.85,1845.8,341.6,530.65,71.4,1171.1,128.9,211.35,1523.55,43.45,988.3,163.9,233.95,584.5,167.7,14785.35,472.05,1442.0,21.0,1168.05,515.55,483.15,320.15,39.25,1445.65,4046.05,128.8,221.35,1445.9,2874.55,1589.85,659.3,145.0,43.65,321.35,743.65,534.45,45.15,177.4,2530.05,2443.05,101.9,245.8,1272.1,428.15,143.1,196.25,118.55,724.35,396.95,1168.85,1065.2,292.2,81.5,1510.0,237.7,7368.6,305.5,138.35,2412.55,237.55,441.8,42.9,,754.65,267.95,,102.7,458.4,231.7,,13075.5,933.45,3027.8,208.35,1514.05,1136.25,468.45,41.1,185.15,754.1,270.05,568.1,2065.95,152.45,87.95,538.9,1298.2,284.0,66330.3,1270.05,667.1,508.25,1849.05,763.45,830.75,373.1,230.9,531.55,252.5,3185.0,922.25,98.6,216.15,198.05,,4234.75,23393.1,2161.7,186.5,119.05,1923.0,990.55,629.6,762.3,434.15,1751.55,2739.65,730.4,626.05,2373.5,39.25,9393.35,70.7,571.9,527.15,142.8,,456.85,6.15,599.55,333.75,3199.7,293.7,313.2,56.5,15374.6,961.6,455.8,1462.9,190.25,20363.95,761.45,432.55,532.1,393.05,2013.9,239.85,146.55,366.0,803.1,478.2,1176.9,4050.8,3436.1,100.05,22515.25,1187.95,647.15,1684.35,1386.8,1493.95,482.45,1652.3,183.4,1750.5,731.15,1386.9,1784.95,359.75,1468.45,3799.3,550.85,1451.55,347.45,684.55,1006.95
2020-01-01,265.5,27137.95,805.0,64.7,1333.0,491.65,993.9,125.95,121.9,121.2,706.4,163.35,1491.25,118.4,153.1,347.95,1818.85,345.75,522.95,73.1,1142.45,128.35,211.95,1536.7,43.5,990.2,162.1,233.5,588.25,166.4,14779.05,467.75,1426.35,20.9,1181.65,517.45,485.15,322.3,38.85,1440.1,4065.0,127.45,221.65,1451.2,2879.4,1578.2,653.3,144.2,43.2,323.85,742.5,542.2,45.8,177.25,2565.6,2432.55,101.9,247.7,1278.6,425.25,143.95,197.0,118.1,720.9,399.35,1176.5,1066.1,288.65,81.05,1484.3,238.1,7311.7,302.85,141.45,2433.95,254.7,439.55,42.9,,753.4,266.6,,101.5,459.8,234.1,,13140.0,944.35,3039.65,207.85,1509.6,1138.35,468.6,41.35,184.45,748.7,268.1,571.95,2058.65,154.6,88.75,536.75,1309.95,285.55,66709.05,1273.75,671.35,503.0,1843.7,771.15,837.8,374.75,227.55,536.6,254.45,3150.1,923.8,99.65,214.3,194.8,,4231.3,23602.15,2167.6,186.0,121.55,1936.55,987.25,606.2,762.1,431.8,1745.3,2736.15,730.2,621.45,2333.25,40.45,9378.45,71.6,573.0,529.65,143.1,,458.1,6.1,596.9,334.45,3177.4,294.55,312.7,57.6,15284.8,976.4,453.3,1461.1,195.5,20319.9,760.6,434.3,528.7,395.35,2082.85,242.5,145.7,377.65,797.7,475.9,1166.85,4060.8,3439.55,100.15,22075.8,1154.75,649.5,1674.05,1385.45,1533.4,480.95,1663.15,187.2,1782.1,736.85,1405.35,1793.2,368.25,1493.8,3786.55,552.15,1434.65,345.7,691.35,1003.2
